term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2017,32891,AH 0121,01,3.000,Celtic and Early Irish Art,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BLM LL105'}]",['TF 0930am-1045am 01/17-05/02 BLM LL105'],Marice E.  Rose,24,23,1
Spring2017,32892,AH 0152,01,3.000,Modern Art,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'CNS 6'}]",['R 0500pm-0730pm 01/17-05/02 CNS 6'],Danielle C.  Ogden,25,20,5
Spring2017,32461,AH 0310,01,1.000-3.000,Internship,[],[],Marice E.  Rose,0,3,-3
Spring2017,31184,AH 0330,01,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'BLM LL105'}]",['W 1100am-0130pm 01/17-05/02 BLM LL105'],Linda   Wolk-Simon,10,4,6
Spring2017,32485,AH 0330A,01,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'BLM LL105'}]",['W 1100am-0130pm 01/17-05/02 BLM LL105'],Linda   Wolk-Simon,5,2,3
Spring2017,32874,AN 0310,01,3.000,Asian Studies Seminar,[],[],Ive E.  Covaci,3,1,2
Spring2017,32748,BEN 0300,01,4.000,Biomedical Instrumentation,"[{'days': 'MR', 'times': '1230pm-0245pm', 'dates': '01/17-05/02', 'location': 'BNW 133'}]",['MR 1230pm-0245pm 01/17-05/02 BNW 133'],Susan L.  Freudzon,12,6,6
Spring2017,32750,BEN 0333,01,3.000,Biomedical Visualization,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['M 0630pm-0900pm 01/17-05/02 BNW 341'],Mirco   Speretta,6,6,0
Spring2017,31044,BI 0016,01,3.000,Fundamentals of Biology II,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'BNW 137'}]",['MR 0330pm-0445pm 01/17-05/02 BNW 137'],Bridget M.  Fine,24,24,0
Spring2017,32676,BI 0016,02,3.000,Fundamentals of Biology II,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'BNW 334'}]",['TR 0500pm-0615pm 01/17-05/02 BNW 334'],Mary W.  Clark,24,23,1
Spring2017,31239,BI 0018,01,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['MR 0930am-1045am 01/17-05/02 BNW 332'],Indrani   Dutta,24,24,0
Spring2017,31720,BI 0018,02,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['MR 1100am-1215pm 01/17-05/02 BNW 332'],Indrani   Dutta,24,24,0
Spring2017,32677,BI 0018,03,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 256'],Eugenia T.  Zavras,24,23,1
Spring2017,33039,BI 0070,OL1,3.000,"Science, Technology, and Society",[],[],Debra S.  Sauer,20,18,2
Spring2017,32111,BI 0071,01,3.000,Identity and the Human Genome,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['TF 0930am-1045am 01/17-05/02 BNW 332'],Olivia T.  Harriott,24,24,0
Spring2017,32112,BI 0071,02,3.000,Identity and the Human Genome,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['TF 1100am-1215pm 01/17-05/02 BNW 332'],Olivia T.  Harriott,24,23,1
Spring2017,31385,BI 0074,01,3.000,Biology of Food,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['TF 1230pm-0145pm 01/17-05/02 BNW 332'],Jennifer L.  Klug,24,23,1
Spring2017,31386,BI 0076,01,3.000,Environmental Science,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['W 1100am-0130pm 01/17-05/02 BNW 332'],James E.  Biardi,12,12,0
Spring2017,31918,BI 0078,01,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['TR 0500pm-0615pm 01/17-05/02 BNW 256'],Brian D.  Ortman,24,28,-4
Spring2017,31919,BI 0078,02,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['TR 0630pm-0745pm 01/17-05/02 BNW 256'],Brian D.  Ortman,24,28,-4
Spring2017,32198,BI 0078,OL1,3.000,Introduction to Marine Science,[],[],Thomas B.  Cunningham,20,23,-3
Spring2017,31045,BI 0108,01,4.000,Human Anatomy & Physiology II,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'SON 203'}]",['MR 1100am-1215pm 01/17-05/02 SON 203'],Christine   Earls,90,81,9
Spring2017,31624,BI 0108,02,4.000,Human Anatomy & Physiology II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'SON 203'}]",['MR 1230pm-0145pm 01/17-05/02 SON 203'],Anthony J.  DeCristofaro,90,83,7
Spring2017,31387,BI 0108L,01,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'M', 'times': '0100pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['M 0100pm-0350pm 01/17-05/02 BNW 240'],Christine   Earls,20,16,4
Spring2017,31388,BI 0108L,02,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'T', 'times': '0900am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['T 0900am-1150am 01/17-05/02 BNW 240'],Anthony J.  DeCristofaro,20,19,1
Spring2017,31389,BI 0108L,03,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'W', 'times': '0830am-1120am', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['W 0830am-1120am 01/17-05/02 BNW 240'],Anthony J.  DeCristofaro,20,20,0
Spring2017,31390,BI 0108L,04,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'W', 'times': '1230pm-0320pm', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['W 1230pm-0320pm 01/17-05/02 BNW 240'],Anthony J.  DeCristofaro,20,19,1
Spring2017,31391,BI 0108L,05,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'W', 'times': '0530pm-0820pm', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['W 0530pm-0820pm 01/17-05/02 BNW 240'],Christopher J.  Blough,20,18,2
Spring2017,31625,BI 0108L,06,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['R 0100pm-0350pm 01/17-05/02 BNW 240'],Christine   Earls,20,17,3
Spring2017,31920,BI 0108L,07,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'F', 'times': '1000am-1250pm', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['F 1000am-1250pm 01/17-05/02 BNW 240'],Christine   Earls,20,18,2
Spring2017,32678,BI 0108L,08,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'M', 'times': '0900am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['M 0900am-1150am 01/17-05/02 BNW 240'],Anthony J.  DeCristofaro,20,19,1
Spring2017,32679,BI 0108L,09,0.000,Human Anatomy and Physiology Lab II,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 240'}]",['R 0900am-1150am 01/17-05/02 BNW 240'],Christopher J.  Blough,20,14,6
Spring2017,31152,BI 0151,01,4.000,Elements of Microbiology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 131'}]",['MR 1230pm-0145pm 01/17-05/02 BNW 131'],Christine R.  Rodriguez,64,54,10
Spring2017,31392,BI 0151L,01,0.000,Elements of Microbiology Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 245'}]",['M 0200pm-0450pm 01/17-05/02 BNW 245'],Christine R.  Rodriguez,16,11,5
Spring2017,31393,BI 0151L,02,0.000,Elements of Microbiology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 245'}]",['T 0200pm-0450pm 01/17-05/02 BNW 245'],Lori A.  John,16,12,4
Spring2017,31899,BI 0151L,03,0.000,Elements of Microbiology Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 245'}]",['R 0200pm-0450pm 01/17-05/02 BNW 245'],Christine R.  Rodriguez,16,14,2
Spring2017,32680,BI 0151L,04,0.000,Elements of Microbiology Lab,"[{'days': 'T', 'times': '0930am-1220pm', 'dates': '01/17-05/02', 'location': 'BNW 245'}]",['T 0930am-1220pm 01/17-05/02 BNW 245'],Christine R.  Rodriguez,16,16,0
Spring2017,31153,BI 0171,01,4.000,General Biology II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'SON 203'}]",['TF 0930am-1045am 01/17-05/02 SON 203'],Glenn R.  Sauer,56,36,20
Spring2017,31394,BI 0171,02,4.000,General Biology II,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'SON 203'}]",['TF 1230pm-0145pm 01/17-05/02 SON 203'],Glenn R.  Sauer,56,38,18
Spring2017,31395,BI 0171L,01,0.000,General Biology II Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 261'}]",['M 0200pm-0450pm 01/17-05/02 BNW 261'],Olivia T.  Harriott,14,11,3
Spring2017,31396,BI 0171L,02,0.000,General Biology II Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 264'}]",['M 0200pm-0450pm 01/17-05/02 BNW 264'],Lenka   Biardi,14,14,0
Spring2017,31397,BI 0171L,03,0.000,General Biology II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 261'}]",['T 0200pm-0450pm 01/17-05/02 BNW 261'],Diane J.  Brousseau,16,11,5
Spring2017,31398,BI 0171L,04,0.000,General Biology II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 264'}]",['T 0200pm-0450pm 01/17-05/02 BNW 264'],John F.  Karpinski,16,13,3
Spring2017,31399,BI 0171L,05,0.000,General Biology II Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 261'}]",['W 0200pm-0450pm 01/17-05/02 BNW 261'],Diane J.  Brousseau,16,12,4
Spring2017,32681,BI 0171L,07,0.000,General Biology II Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 261'}]",['R 0200pm-0450pm 01/17-05/02 BNW 261'],Jacqueline A  Vernarelli,16,13,3
Spring2017,31906,BI 0171P,01,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['T 0300pm-0350pm 01/17-05/02 BNW 319'],TBA,10,10,0
Spring2017,31908,BI 0171P,02,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['T 0400pm-0450pm 01/17-05/02 BNW 319'],TBA,10,9,1
Spring2017,31909,BI 0171P,03,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['T 0500pm-0550pm 01/17-05/02 BNW 319'],TBA,10,7,3
Spring2017,31911,BI 0171P,05,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['W 0300pm-0350pm 01/17-05/02 BNW 319'],TBA,10,8,2
Spring2017,31912,BI 0171P,06,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['W 0400pm-0450pm 01/17-05/02 BNW 319'],TBA,10,8,2
Spring2017,31913,BI 0171P,07,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0500pm-0550pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['W 0500pm-0550pm 01/17-05/02 BNW 319'],TBA,10,7,3
Spring2017,31915,BI 0171P,09,0.000,General Biology II PLG,"[{'days': 'R', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['R 0300pm-0350pm 01/17-05/02 BNW 319'],TBA,10,10,0
Spring2017,31916,BI 0171P,10,0.000,General Biology II PLG,"[{'days': 'R', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['R 0400pm-0450pm 01/17-05/02 BNW 319'],TBA,10,8,2
Spring2017,31917,BI 0171P,11,0.000,General Biology II PLG,"[{'days': 'R', 'times': '0500pm-0550pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['R 0500pm-0550pm 01/17-05/02 BNW 319'],TBA,10,5,5
Spring2017,31944,BI 0171P,12,0.000,General Biology II PLG,"[{'days': 'R', 'times': '0600pm-0650pm', 'dates': '01/17-05/02', 'location': 'BNW 319'}]",['R 0600pm-0650pm 01/17-05/02 BNW 319'],TBA,10,2,8
Spring2017,32449,BI 0201,01,1.000,Biology Teaching Practicum,[],[],Olivia T.  Harriott,0,7,-7
Spring2017,32450,BI 0202,01,1.000,Biology Teaching Practicum,[],[],Olivia T.  Harriott,0,0,0
Spring2017,32682,BI 0203,01,1.000,Biology Teaching Practicum,[],[],Olivia T.  Harriott,0,1,-1
Spring2017,32683,BI 0204,01,1.000,Biology Teaching Practicum,[],[],Olivia T.  Harriott,0,0,0
Spring2017,32684,BI 0218,01,3.000,Vertebrate Zoology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 335'}]",['TF 1100am-1215pm 01/17-05/02 BNW 335'],Soyong   Byun,26,25,1
Spring2017,32685,BI 0218L,01,1.000,Vertebrate Zoology Lab,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 238A'}]",['R 0900am-1150am 01/17-05/02 BNW 238A'],Soyong   Byun,12,8,4
Spring2017,31901,BI 0260,01,4.000,Ecology,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'BNW 127'}]",['TF 0800am-0915am 01/17-05/02 BNW 127'],James E.  Biardi,16,10,6
Spring2017,31902,BI 0260L,01,0.000,Ecology Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 369'}]",['W 0200pm-0450pm 01/17-05/02 BNW 369'],James E.  Biardi,16,10,6
Spring2017,31341,BI 0261,01,4.000,Genetics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 254'}]",['TF 0930am-1045am 01/17-05/02 BNW 254'],Anita G.  Fernandez,32,32,0
Spring2017,31400,BI 0261L,01,0.000,Genetics Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 267'}]",['T 0200pm-0450pm 01/17-05/02 BNW 267'],Geoffrey A.  Church,16,16,0
Spring2017,31401,BI 0261L,02,0.000,Genetics Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 267'}]",['R 0200pm-0450pm 01/17-05/02 BNW 267'],Anita G.  Fernandez,16,16,0
Spring2017,32538,BI 0296,01,3.000,Special Topics in Biology,[],[],Shelley A.  Phelan,0,2,-2
Spring2017,32688,BI 0310,01,4.000,Community Nutrition,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['MR 0930am-1045am 01/17-05/02 BNW 139'],Jacqueline A  Vernarelli,16,20,-4
Spring2017,32689,BI 0310L,01,0.000,Community Nutrition Lab,"[{'days': 'M', 'times': '1100am-0150pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['M 1100am-0150pm 01/17-05/02 CNS 306'],Jacqueline A  Vernarelli,16,20,-4
Spring2017,32114,BI 0315,01,3.000,Anatomy: Form and Function,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['W 0200pm-0430pm 01/17-05/02 BNW 341'],Shannon P.  Gerry,18,16,2
Spring2017,32994,BI 0315,02,3.000,Anatomy: Form and Function,"[{'days': 'R', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['R 0200pm-0430pm 01/17-05/02 BNW 332'],Shannon P.  Gerry,18,10,8
Spring2017,31326,BI 0324,01,3.000,Biochemistry I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['MR 0930am-1045am 01/17-05/02 BNW 341'],Jillian E.  Smith-Carpenter,12,11,1
Spring2017,31402,BI 0324L,01,1.000,Biochemistry I Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 269'}]",['W 0200pm-0450pm 01/17-05/02 BNW 269'],Jillian E.  Smith-Carpenter,8,2,6
Spring2017,32686,BI 0327,01,4.000,Cell Biology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 137'}]",['TF 1100am-1215pm 01/17-05/02 BNW 137'],Shelley A.  Phelan,16,15,1
Spring2017,32690,BI 0327L,01,0.000,Cell Biology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 269'}]",['T 0200pm-0450pm 01/17-05/02 BNW 269'],Shelley A.  Phelan,16,15,1
Spring2017,32691,BI 0366,01,4.000,Ornithology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['TF 1230pm-0145pm 01/17-05/02 BNW 341'],Tod   Osier,15,13,2
Spring2017,32692,BI 0366L,01,0.000,Ornithology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 369'}]",['T 0200pm-0450pm 01/17-05/02 BNW 369'],Tod   Osier,15,13,2
Spring2017,32693,BI 0372,01,4.000,Environmental Toxicology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 127'}]",['TF 0930am-1045am 01/17-05/02 BNW 127'],James E.  Biardi,4,4,0
Spring2017,32694,BI 0372L,01,0.000,Environmental Toxicology Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 369'}]",['R 0200pm-0450pm 01/17-05/02 BNW 369'],James E.  Biardi,4,4,0
Spring2017,32026,BI 0391,01,1.000-3.000,Biology Research I,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['W 1100am-0130pm 01/17-05/02 SON 214'],Anita G.  Fernandez,0,6,-6
Spring2017,32695,BI 0392,01,1.000-3.000,Biology Research II,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['W 1100am-0130pm 01/17-05/02 SON 214'],Anita G.  Fernandez,0,15,-15
Spring2017,31626,BI 0393,01,1.000-3.000,Biology Research III,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['W 1100am-0130pm 01/17-05/02 SON 214'],Anita G.  Fernandez,0,5,-5
Spring2017,31342,BI 0394,01,3.000,Biology Research IV,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['W 1100am-0130pm 01/17-05/02 SON 214'],Anita G.  Fernandez,0,4,-4
Spring2017,32536,BI 0398,01,3.000,Internship,[],[],Olivia T.  Harriott,0,0,0
Spring2017,32696,BI 0399F,01,3.000,Senior Capstone Seminar: Coral Reef Ecology,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['W 1100am-0130pm 01/17-05/02 BNW 469'],Diane J.  Brousseau,10,10,0
Spring2017,32697,BI 0399G,01,3.000,Senior Capstone Seminar: Ecology of the North Atlantic Coast,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 340'}]",['TF 1100am-1215pm 01/17-05/02 BNW 340'],Jennifer L.  Klug,10,7,3
Spring2017,32698,BI 0399J,01,3.000,Capstone: Pathophysiology of Bone and Cartilage,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['MR 1100am-1215pm 01/17-05/02 BNW 139'],Glenn R.  Sauer,10,9,1
Spring2017,32817,BL 0101,01,3.000,Black Lives Matter,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['MR 1100am-1215pm 01/17-05/02 CNS 9'],Kris F.  Sealey,20,20,0
Spring2017,33029,BL 0398,JG,3.000,Independent Study,[],[],Johanna   Garvey,0,2,-2
Spring2017,31178,BU 0211,01,3.000,Legal Environment of Business,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['T 0630pm-0900pm 01/17-05/02 DSB 108'],Sharlene A.  McEvoy,25,24,1
Spring2017,31179,BU 0211,02,3.000,Legal Environment of Business,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['W 0630pm-0900pm 01/17-05/02 DSB 106'],Sharlene A.  McEvoy,25,24,1
Spring2017,31180,BU 0211,03,3.000,Legal Environment of Business,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['MR 1100am-1215pm 01/17-05/02 DSB 106'],Debra M.  Strauss,25,25,0
Spring2017,31181,BU 0211,04,3.000,Legal Environment of Business,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 106'],Debra M.  Strauss,25,24,1
Spring2017,31711,BU 0211,05,3.000,Legal Environment of Business,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]",['MW 0630pm-0745pm 01/17-05/02 DSB 104'],Carlos E.  Pena,25,27,-2
Spring2017,32120,BU 0211,06,3.000,Legal Environment of Business,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]",['MW 0500pm-0615pm 01/17-05/02 DSB 104'],Carlos E.  Pena,25,27,-2
Spring2017,32121,BU 0211,07,3.000,Legal Environment of Business,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['M 0630pm-0900pm 01/17-05/02 DSB 106'],Sharlene A.  McEvoy,25,25,0
Spring2017,32738,BU 0211,08,3.000,Legal Environment of Business,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['W 1100am-0130pm 01/17-05/02 DSB 106'],Debra M.  Strauss,25,26,-1
Spring2017,31198,BU 0220,01,3.000,Environmental Law and Policy,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['W 0200pm-0430pm 01/17-05/02 DSB 106'],Sharlene A.  McEvoy,25,16,9
Spring2017,32376,BB 0115,01M,0.000,SHRM Learning Systems: Members,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '02/14-05/02', 'location': 'BNW 469'}]",['T 0630pm-0930pm 02/14-05/02 BNW 469'],Raymond T.  Lamanna,20,5,15
Spring2017,32377,BB 0115,01N,0.000,SHRM Learning Systems,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '02/14-05/02', 'location': 'BNW 469'}]",['T 0630pm-0930pm 02/14-05/02 BNW 469'],Raymond T.  Lamanna,20,8,12
Spring2017,32379,BB 0130,01,0.000,Fundamentals and Principles of Personal Financial Planning,"[{'days': 'W', 'times': '0630pm-1000pm', 'dates': '01/11-04/05', 'location': 'DMH 231'}]",['W 0630pm-1000pm 01/11-04/05 DMH 231'],Craig L.  Cerone,15,6,9
Spring2017,32380,BB 0132,01,0.000,Insurance Planning & Risk Mgmt,"[{'days': 'T', 'times': '0630pm-1000pm', 'dates': '03/07-05/16', 'location': 'DMH 231'}]",['T 0630pm-1000pm 03/07-05/16 DMH 231'],Michael D.  Strouch,15,5,10
Spring2017,32381,BB 0138,01,0.000,Retirement&EmployeeBenefitPlan,"[{'days': 'M', 'times': '0630pm-1000pm', 'dates': '03/06-05/15', 'location': 'DMH 231'}]",['M 0630pm-1000pm 03/06-05/15 DMH 231'],Paul A.  Rivera,15,5,10
Spring2017,32913,BB 0139,01,0.000,CFP Capstone Course,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '04/22-05/27', 'location': 'DSB 2109A'}]",['S 0900am-0500pm 04/22-05/27 DSB 2109A'],Paul A.  Rivera,15,6,9
Spring2017,32382,BB 0140,01,0.000,Estate Planning,"[{'days': 'R', 'times': '0630pm-1000pm', 'dates': '01/12-03/30', 'location': 'DSB 2109A'}]",['R 0630pm-1000pm 01/12-03/30 DSB 2109A'],Jennifer   McGrath,15,6,9
Spring2017,32471,CH 0033,01,3.000,Chemistry of Nutrition,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['TF 0330pm-0445pm 01/17-05/02 BNW 332'],Jon J.  Harper,24,24,0
Spring2017,31627,CH 0076,01,3.000,Environmental Science,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'BNW 332'}]",['W 1100am-0130pm 01/17-05/02 BNW 332'],James E.  Biardi,12,12,0
Spring2017,31137,CH 0084,01,3.000,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'SON 203'}]",['TF 0200pm-0315pm 01/17-05/02 SON 203'],Eileen   Reilly-Wiedow,80,77,3
